corpus,row,model,label,position
carebench,105,Claude,DIR,0.3474114441416894
carebench,105,Claude,VAC,0.4332425068119891
carebench,105,Claude,DIR,0.4768392370572207
carebench,105,Claude,SEN,0.521117166212534
carebench,105,Claude,VAC,0.5381471389645777
carebench,105,Claude,SAC,0.6307901907356949
carebench,105,Claude,QOP,0.6525885558583107
carebench,105,Claude,QCL,0.6805177111716622
carebench,105,Claude,DIR,0.739100817438692
carebench,105,Claude,SAC,0.8147138964577657
carebench,105,Claude,DIR,0.8603542234332425
carebench,105,Claude,SAC,0.8869209809264306
carebench,105,Claude,QCL,0.9393732970027248
carebench,272,Gemini,TEN,0.02816057519472738
carebench,272,Gemini,LMT,0.05991611743559017
carebench,272,Gemini,DIR,0.07908927501497903
carebench,272,Gemini,AUR,0.11743559017375674
carebench,272,Gemini,DIR,0.22408627920910726
carebench,272,Gemini,LMT,0.237866986219293
carebench,272,Gemini,DIR,0.29298981426003595
carebench,272,Gemini,FIX,0.29298981426003595
carebench,272,Gemini,DIR,0.35829838226482924
carebench,272,Gemini,AUR,0.3792690233672858
carebench,272,Gemini,DIR,0.42600359496704615
carebench,272,Gemini,DIR,0.475733972438586
carebench,272,Gemini,DIR,0.6315158777711204
carebench,272,Gemini,DIR,0.7100059916117436
carebench,272,Gemini,DIR,0.7531455961653685
carebench,272,Gemini,TEN,0.7555422408627921
carebench,272,Gemini,DIR,0.871779508687837
carebench,272,Gemini,RECT,0.8951467944877172
carebench,272,Gemini,DIR,0.8951467944877172
carebench,272,Gemini,DIR,0.9628520071899341
carebench,171,Claude,VAC,0.0
carebench,171,Claude,VAC,0.036593479707252165
carebench,171,Claude,AUR,0.09048569527611444
carebench,171,Claude,TEN,0.11177644710578842
carebench,171,Claude,DIR,0.3060545575515635
carebench,171,Claude,VAC,0.41583499667332
carebench,171,Claude,TEN,0.4417831004657352
carebench,171,Claude,NAC,0.47105788423153694
carebench,171,Claude,TEN,0.5462408516300732
carebench,171,Claude,QOP,0.6380572188955422
carebench,171,Claude,QCL,0.6773120425815037
carebench,171,Claude,QCL,0.7345309381237525
carebench,171,Claude,VAC,0.7757817697937458
carebench,171,Claude,RECT,0.8596141051230871
carebench,171,Claude,DIR,0.9095143047238856
carebench,171,Claude,SAC,0.9354624085163007
carebench,171,Claude,TSH,0.9820359281437125
carebench,171,Claude,QOP,0.9820359281437125
hope,4,Human,QOP,0.14492753623188406
counselchat,20,Claude,SEN,0.08293677770224338
counselchat,20,Claude,QOP,0.10740992522093813
counselchat,20,Claude,QCL,0.14751869476546567
counselchat,20,Claude,DIR,0.17675050985723997
counselchat,20,Claude,VAC,0.2957171991842284
counselchat,20,Claude,NAC,0.3494221617946975
counselchat,20,Claude,SAC,0.5118966689326988
counselchat,20,Claude,VAC,0.5656016315431679
counselchat,20,Claude,TEN,0.8327668252889191
counselchat,20,Claude,QOP,0.9741672331747111
carebench,339,Qwen,SAC,0.0
carebench,339,Qwen,LMT,0.04184354154032747
carebench,339,Qwen,DIR,0.06731352334748332
carebench,339,Qwen,SAC,0.06731352334748332
carebench,339,Qwen,AUR,0.09824135839902971
carebench,339,Qwen,AUR,0.17404487568223165
carebench,339,Qwen,NAC,0.30988477865372954
carebench,339,Qwen,DIR,0.3905397210430564
carebench,339,Qwen,DIR,0.4487568223165555
carebench,339,Qwen,DIR,0.47604608853850816
carebench,339,Qwen,DIR,0.8271679805942995
carebench,339,Qwen,DIR,0.8805336567616737
carebench,339,Qwen,DIR,0.9235900545785325
carebench,339,Qwen,DIR,0.9417828987265009
carebench,199,GPT,TSH,0.0
carebench,199,GPT,DIR,0.10165745856353592
carebench,199,GPT,FIX,0.1408839779005525
carebench,199,GPT,DIR,0.16740331491712707
carebench,199,GPT,DIR,0.23149171270718233
carebench,199,GPT,RECT,0.23646408839779007
carebench,199,GPT,DIR,0.29337016574585634
carebench,199,GPT,DIR,0.31933701657458563
carebench,199,GPT,DIR,0.3762430939226519
carebench,199,GPT,RECT,0.41602209944751384
carebench,199,GPT,DIR,0.47292817679558014
carebench,199,GPT,DIR,0.5104972375690607
carebench,199,GPT,DIR,0.5922651933701657
carebench,199,GPT,RECT,0.6077348066298343
carebench,199,GPT,DIR,0.6546961325966851
carebench,199,GPT,DIR,0.6762430939226519
carebench,199,GPT,DIR,0.7220994475138122
carebench,199,GPT,RECT,0.7635359116022099
carebench,199,GPT,TSH,0.8176795580110497
carebench,199,GPT,DIR,0.8878453038674033
carebench,199,GPT,DIR,0.9723756906077348
hope,57,Llama,TEN,0.0
hope,57,Llama,VAC,0.011904761904761904
hope,57,Llama,AUR,0.06031746031746032
hope,57,Llama,VAC,0.11825396825396825
hope,57,Llama,VAC,0.17142857142857143
hope,57,Llama,AUR,0.22936507936507936
hope,57,Llama,VAC,0.25555555555555554
hope,57,Llama,VAC,0.28809523809523807
hope,57,Llama,LMT,0.3603174603174603
hope,57,Llama,NAC,0.42777777777777776
hope,57,Llama,NAC,0.4785714285714286
hope,57,Llama,RECT,0.5761904761904761
hope,57,Llama,QOP,0.6698412698412698
hope,57,Llama,SAC,0.7357142857142858
hope,57,Llama,QCL,0.8650793650793651
hope,57,Llama,QOP,0.9365079365079365
carebench,351,Gemini,NAC,0.0
carebench,351,Gemini,AUR,0.05860113421550094
carebench,351,Gemini,DIR,0.09262759924385633
carebench,351,Gemini,LMT,0.17328292375551355
carebench,351,Gemini,DIR,0.23881537492123503
carebench,351,Gemini,QCL,0.2627599243856333
carebench,351,Gemini,DIR,0.2810333963453056
carebench,351,Gemini,DIR,0.2898550724637681
carebench,351,Gemini,DIR,0.33018273471959675
carebench,351,Gemini,DIR,0.35097668557025835
carebench,351,Gemini,DIR,0.4524259609325772
carebench,351,Gemini,DIR,0.47195967233774416
carebench,351,Gemini,DIR,0.5740390674228103
carebench,351,Gemini,DIR,0.6219281663516069
carebench,351,Gemini,QCL,0.702583490863264
carebench,351,Gemini,DIR,0.7195967233774417
carebench,351,Gemini,DIR,0.7624448645242596
carebench,351,Gemini,DIR,0.8273471959672338
carebench,351,Gemini,DIR,0.8601134215500945
carebench,351,Gemini,DIR,0.9262759924385633
carebench,351,Gemini,DIR,0.9596723377441714
carebench,27,Claude,SAC,0.0
carebench,27,Claude,DIR,0.07109322602280349
carebench,27,Claude,AUR,0.0999329309188464
carebench,27,Claude,AUR,0.20590207914151576
carebench,27,Claude,DIR,0.24480214621059693
carebench,27,Claude,TEN,0.26492287055667335
carebench,27,Claude,AUR,0.3782696177062374
carebench,27,Claude,DIR,0.5097250167672703
carebench,27,Claude,DIR,0.545271629778672
carebench,27,Claude,AUR,0.5633802816901409
carebench,27,Claude,AUR,0.6727028839704896
carebench,27,Claude,DIR,0.749832327297116
carebench,27,Claude,DIR,0.8430583501006036
carebench,27,Claude,DIR,0.926224010731053
carebench,27,Claude,QOP,0.9691482226693494
carebench,134,Human,VAC,0.0
carebench,134,Human,NAC,0.21264367816091953
carebench,134,Human,DIR,0.31417624521072796
carebench,134,Human,NIN,0.4559386973180077
carebench,134,Human,QOP,0.7088122605363985
carebench,134,Human,QOP,0.8314176245210728
hope,280,Human,LMT,0.0
carebench,304,Gemini,VAC,0.0
carebench,304,Gemini,LMT,0.0
carebench,304,Gemini,NAC,0.07621951219512195
carebench,304,Gemini,DIR,0.1225609756097561
carebench,304,Gemini,NAC,0.1902439024390244
carebench,304,Gemini,DIR,0.2841463414634146
carebench,304,Gemini,RECT,0.35365853658536583
carebench,304,Gemini,DIR,0.4292682926829268
carebench,304,Gemini,DIR,0.44695121951219513
carebench,304,Gemini,DIR,0.4853658536585366
carebench,304,Gemini,RECT,0.5573170731707318
carebench,304,Gemini,DIR,0.6054878048780488
carebench,304,Gemini,RECT,0.6463414634146342
carebench,304,Gemini,DIR,0.7713414634146342
carebench,304,Gemini,NAC,0.7926829268292683
carebench,304,Gemini,RECT,0.8676829268292683
carebench,304,Gemini,DIR,0.9115853658536586
carebench,304,Gemini,DIR,0.9719512195121951
carebench,304,Gemini,DIR,0.9768292682926829
carebench,190,Human,VAC,0.0
carebench,190,Human,VAC,0.24050632911392406
carebench,190,Human,AUR,0.46835443037974683
carebench,190,Human,TEN,0.5928270042194093
carebench,190,Human,QOP,0.8417721518987342
hope,96,Llama,VAC,0.0
hope,96,Llama,LMT,0.04648241206030151
hope,96,Llama,VAC,0.20603015075376885
hope,96,Llama,NAC,0.3165829145728643
hope,96,Llama,VAC,0.3555276381909548
hope,96,Llama,RECT,0.5477386934673367
hope,96,Llama,RECT,0.6658291457286433
hope,96,Llama,SAC,0.8178391959798995
hope,322,Llama,TEN,0.0
hope,322,Llama,LMT,0.04269972451790634
hope,322,Llama,VAC,0.01928374655647383
hope,322,Llama,NAC,0.19972451790633608
hope,322,Llama,RECT,0.3884297520661157
hope,322,Llama,DIR,0.35674931129476584
hope,322,Llama,FIX,0.6597796143250688
hope,322,Llama,QCL,0.7851239669421488
hope,312,Llama,VAC,0.0
hope,312,Llama,NAC,0.0
hope,312,Llama,LMT,0.05372290292177191
hope,312,Llama,LMT,0.1649387370405278
hope,312,Llama,TEN,0.19038642789820923
hope,312,Llama,VAC,0.19038642789820923
hope,312,Llama,VIN,0.292177191328935
hope,312,Llama,TEN,0.292177191328935
hope,312,Llama,VIN,0.3883129123468426
hope,312,Llama,TEN,0.3883129123468426
hope,312,Llama,VAC,0.4948162111215834
hope,312,Llama,NAC,0.4948162111215834
hope,312,Llama,TSH,0.6220546654099905
hope,312,Llama,VIN,0.6946277097078228
hope,312,Llama,SAC,0.7983034872761545
hope,312,Llama,QOP,0.8633364750235627
carebench,212,Llama,VAC,0.0
carebench,212,Llama,AUR,0.0
carebench,212,Llama,NAC,0.07320261437908497
carebench,212,Llama,AUR,0.17712418300653596
carebench,212,Llama,NAC,0.28169934640522876
carebench,212,Llama,DIR,0.38169934640522873
carebench,212,Llama,FIX,0.38169934640522873
carebench,212,Llama,DIR,0.4666666666666667
carebench,212,Llama,RECT,0.5522875816993464
carebench,212,Llama,DIR,0.6241830065359477
carebench,212,Llama,DIR,0.7235294117647059
carebench,212,Llama,DIR,0.8130718954248366
carebench,212,Llama,SAC,0.9235294117647059
carebench,335,Gemini,NAC,0.0
carebench,335,Gemini,TEN,0.0499383477188656
carebench,335,Gemini,NAC,0.12638717632552404
carebench,335,Gemini,DIR,0.19852034525277434
carebench,335,Gemini,DIR,0.2626387176325524
carebench,335,Gemini,TSH,0.3064118372379778
carebench,335,Gemini,DIR,0.3964241676942047
carebench,335,Gemini,DIR,0.5672009864364982
carebench,335,Gemini,DIR,0.6713933415536375
carebench,335,Gemini,DIR,0.6923551171393342
carebench,335,Gemini,DIR,0.7336621454993835
carebench,335,Gemini,VAC,0.7570900123304563
carebench,335,Gemini,DIR,0.872996300863132
carebench,335,Gemini,DIR,0.9223181257706535
carebench,256,GPT,VAC,0.0
carebench,256,GPT,AUR,0.02127659574468085
carebench,256,GPT,DIR,0.11673375503162738
carebench,256,GPT,DIR,0.1725129384703853
carebench,256,GPT,DIR,0.19781483611270845
carebench,256,GPT,DIR,0.24899367452558943
carebench,256,GPT,DIR,0.2944220816561242
carebench,256,GPT,DIR,0.39907993099482464
carebench,256,GPT,RECT,0.4675100632547441
carebench,256,GPT,DIR,0.8665899942495687
carebench,256,GPT,NAC,0.9344450833812536
carebench,33,Qwen,SAC,0.0
carebench,33,Qwen,VAC,0.07615480649188515
carebench,33,Qwen,SAC,0.07615480649188515
carebench,33,Qwen,ASAC,0.15543071161048688
carebench,33,Qwen,SAC,0.15543071161048688
carebench,33,Qwen,DIR,0.24157303370786518
carebench,33,Qwen,RECT,0.32709113607990015
carebench,33,Qwen,DIR,0.36704119850187267
carebench,33,Qwen,RECT,0.36704119850187267
carebench,33,Qwen,DIR,0.4600499375780275
carebench,33,Qwen,DIR,0.5374531835205992
carebench,33,Qwen,RECT,0.5374531835205992
carebench,33,Qwen,DIR,0.6173533083645443
carebench,33,Qwen,DIR,0.6429463171036205
carebench,33,Qwen,DIR,0.7347066167290887
carebench,33,Qwen,RECT,0.7347066167290887
carebench,33,Qwen,DIR,0.8302122347066168
carebench,33,Qwen,DIR,0.9244694132334582
carebench,33,Qwen,RECT,0.9244694132334582
hope,350,GPT,VAC,0.0
hope,350,GPT,SAC,0.0195822454308094
hope,350,GPT,DIR,0.043733681462140996
hope,350,GPT,DIR,0.10900783289817233
hope,350,GPT,DIR,0.18276762402088773
hope,350,GPT,DIR,0.2304177545691906
hope,350,GPT,VAC,0.3472584856396867
hope,350,GPT,DIR,0.3714099216710183
hope,350,GPT,DIR,0.4314621409921671
hope,350,GPT,QCL,0.49673629242819844
hope,350,GPT,QCL,0.54177545691906
hope,350,GPT,QCL,0.5913838120104439
hope,350,GPT,QCL,0.631201044386423
hope,350,GPT,DIR,0.6866840731070496
hope,350,GPT,DIR,0.7637075718015666
hope,350,GPT,DIR,0.8035248041775457
hope,350,GPT,TEN,0.8426892950391645
hope,350,GPT,DIR,0.8642297650130548
hope,350,GPT,DIR,0.9569190600522193
carebench,4,GPT,VAC,0.0
carebench,4,GPT,NAC,0.029805352798053526
carebench,4,GPT,SAC,0.11374695863746959
carebench,4,GPT,TSH,0.15450121654501217
carebench,4,GPT,AUR,0.2451338199513382
carebench,4,GPT,DIR,0.2962287104622871
carebench,4,GPT,RECT,0.4251824817518248
carebench,4,GPT,DIR,0.45316301703163014
carebench,4,GPT,RECT,0.5072992700729927
carebench,4,GPT,DIR,0.5693430656934306
carebench,4,GPT,RECT,0.6180048661800487
carebench,4,GPT,DIR,0.6362530413625304
carebench,4,GPT,RECT,0.6733576642335767
carebench,4,GPT,RECT,0.7779805352798054
carebench,4,GPT,TEN,0.7956204379562044
carebench,4,GPT,DIR,0.8832116788321168
carebench,4,GPT,RECT,0.9677615571776156
hope,297,Human,LMT,0.0498220640569395
hope,297,Human,LMT,0.2313167259786477
hope,297,Human,LMT,0.42704626334519574
hope,297,Human,LMT,0.6690391459074733
carebench,169,GPT,VAC,0.0
carebench,169,GPT,DIR,0.02168256721595837
carebench,169,GPT,TEN,0.08065915004336513
carebench,169,GPT,NAC,0.18386816999132696
carebench,169,GPT,DIR,0.23330442324371206
carebench,169,GPT,DIR,0.3261058109280139
carebench,169,GPT,DIR,0.3599306157849089
carebench,169,GPT,DIR,0.4293148308759757
carebench,169,GPT,DIR,0.5091066782307025
carebench,169,GPT,DIR,0.5828274067649609
carebench,169,GPT,SAC,0.7129228100607112
carebench,169,GPT,DIR,0.7467476149176062
carebench,169,GPT,NAC,0.8560277536860365
carebench,169,GPT,DIR,0.9080659150043365
carebench,197,Qwen,SAC,0.0
carebench,197,Qwen,LMT,0.037037037037037035
carebench,197,Qwen,SAC,0.12037037037037036
carebench,197,Qwen,DIR,0.17650462962962962
carebench,197,Qwen,DIR,0.21296296296296297
carebench,197,Qwen,DIR,0.28414351851851855
carebench,197,Qwen,DIR,0.3038194444444444
carebench,197,Qwen,DIR,0.37037037037037035
carebench,197,Qwen,DIR,0.4166666666666667
carebench,197,Qwen,DIR,0.4554398148148148
carebench,197,Qwen,DIR,0.5150462962962963
carebench,197,Qwen,DIR,0.5769675925925926
carebench,197,Qwen,DIR,0.6510416666666666
carebench,197,Qwen,SAC,0.7239583333333334
carebench,197,Qwen,SAC,0.8049768518518519
carebench,197,Qwen,NAC,0.8472222222222222
carebench,197,Qwen,NAC,0.890625
carebench,267,Gemini,SEN,0.0
carebench,267,Gemini,AUR,0.0
carebench,267,Gemini,DIR,0.08323057953144267
carebench,267,Gemini,AUR,0.08323057953144267
carebench,267,Gemini,LMT,0.12638717632552404
carebench,267,Gemini,AUR,0.19728729963008632
carebench,267,Gemini,DIR,0.19728729963008632
carebench,267,Gemini,TEN,0.2675709001233046
carebench,267,Gemini,RECT,0.2675709001233046
carebench,267,Gemini,DIR,0.3286066584463625
carebench,267,Gemini,DIR,0.3717632552404439
carebench,267,Gemini,DIR,0.49445129469790383
carebench,267,Gemini,DIR,0.5351418002466092
carebench,267,Gemini,AUR,0.5351418002466092
carebench,267,Gemini,DIR,0.5980271270036991
carebench,267,Gemini,DIR,0.6528976572133169
carebench,267,Gemini,DIR,0.7262638717632552
carebench,267,Gemini,DIR,0.8218249075215783
carebench,267,Gemini,AUR,0.8218249075215783
carebench,267,Gemini,DIR,0.9334155363748459
carebench,215,Qwen,AUR,0.0
carebench,215,Qwen,DIR,0.10431235431235432
carebench,215,Qwen,DIR,0.17832167832167833
carebench,215,Qwen,DIR,0.2511655011655012
carebench,215,Qwen,DIR,0.3094405594405594
carebench,215,Qwen,RECT,0.3741258741258741
carebench,215,Qwen,TSH,0.4155011655011655
carebench,215,Qwen,DIR,0.46736596736596736
carebench,215,Qwen,DIR,0.5536130536130536
carebench,215,Qwen,DIR,0.5903263403263403
carebench,215,Qwen,DIR,0.6841491841491841
carebench,215,Qwen,DIR,0.75
carebench,215,Qwen,DIR,0.8333333333333334
carebench,215,Qwen,TSH,0.9428904428904429
carebench,215,Qwen,DIR,0.9574592074592074
carebench,31,Gemini,VAC,0.0
carebench,31,Gemini,LMT,0.012567324955116697
carebench,31,Gemini,NAC,0.0466786355475763
carebench,31,Gemini,VAC,0.11370436864153202
carebench,31,Gemini,NAC,0.14183123877917414
carebench,31,Gemini,DIR,0.19988031119090366
carebench,31,Gemini,TEN,0.2256134051466188
carebench,31,Gemini,RECT,0.19988031119090366
carebench,31,Gemini,DIR,0.25254338719329744
carebench,31,Gemini,NAC,0.28605625374027527
carebench,31,Gemini,NAC,0.353081986834231
carebench,31,Gemini,DIR,0.45840813883901854
carebench,31,Gemini,NAC,0.5032914422501497
carebench,31,Gemini,DIR,0.5763016157989228
carebench,31,Gemini,NAC,0.6032315978456014
carebench,31,Gemini,NAC,0.6487133453022143
carebench,31,Gemini,NAC,0.7229204069419509
carebench,31,Gemini,DIR,0.812687013764213
carebench,31,Gemini,RECT,0.812687013764213
carebench,31,Gemini,DIR,0.8886894075403949
carebench,31,Gemini,NAC,0.9024536205864752
carebench,31,Gemini,NAC,0.9605026929982047
counselchat,1,Llama,VAC,0.0
counselchat,1,Llama,DIR,0.03446418955304254
counselchat,1,Llama,DIR,0.09100700053850296
counselchat,1,Llama,DIR,0.1254711900915455
counselchat,1,Llama,DIR,0.2460958535271944
counselchat,1,Llama,RECT,0.27679052234787294
counselchat,1,Llama,DIR,0.35487345180398494
counselchat,1,Llama,RECT,0.39956919763058696
counselchat,1,Llama,DIR,0.46903607969843836
counselchat,1,Llama,RECT,0.5379644588045234
counselchat,1,Llama,DIR,0.6036618201400108
counselchat,1,Llama,DIR,0.6537425955842757
counselchat,1,Llama,RECT,0.6903607969843835
counselchat,1,Llama,DIR,0.7609046849757674
counselchat,1,Llama,RECT,0.8395261173936457
counselchat,1,Llama,DIR,0.9213785675821217
counselchat,1,Llama,DIR,0.9671513193322563
carebench,302,GPT,NAC,0.0
carebench,302,GPT,AUR,0.05611972207375735
carebench,302,GPT,AUR,0.10742918225547836
carebench,302,GPT,DIR,0.14430785676109031
carebench,302,GPT,LMT,0.22287546766435062
carebench,302,GPT,DIR,0.25494388027792625
carebench,302,GPT,DIR,0.3115980758952432
carebench,302,GPT,DIR,0.34901122394441475
carebench,302,GPT,DIR,0.39283805451630144
carebench,302,GPT,RECT,0.4179583110636024
carebench,302,GPT,RECT,0.5141635489043292
carebench,302,GPT,DIR,0.5686798503474078
carebench,302,GPT,DIR,0.6125066809192945
carebench,302,GPT,DIR,0.6932121859967931
carebench,302,GPT,DIR,0.7520042757883485
carebench,302,GPT,DIR,0.8220203099946553
carebench,302,GPT,DIR,0.8722608230892571
carebench,302,GPT,DIR,0.9310529128808124
hope,335,Qwen,LMT,0.015051173991571343
hope,335,Qwen,TEN,0.10596026490066225
hope,335,Qwen,DIR,0.19747140276941602
hope,335,Qwen,VAC,0.22396146899458158
hope,335,Qwen,DIR,0.37688139674894644
hope,335,Qwen,AUR,0.4677904876580373
hope,335,Qwen,AUR,0.5580975316074653
hope,335,Qwen,DIR,0.6207104154124021
hope,335,Qwen,DIR,0.6917519566526189
hope,335,Qwen,DIR,0.8404575556893438
hope,335,Qwen,DIR,0.9018663455749548
carebench,279,GPT,SAC,0.0
carebench,279,GPT,DIR,0.055299539170506916
carebench,279,GPT,DIR,0.14592933947772657
carebench,279,GPT,DIR,0.24423963133640553
carebench,279,GPT,DIR,0.3932411674347158
carebench,279,GPT,DIR,0.45468509984639016
carebench,279,GPT,DIR,0.5314900153609831
carebench,279,GPT,DIR,0.6912442396313364
carebench,279,GPT,DIR,0.8817204301075269
hope,33,GPT,VAC,0.0
hope,33,GPT,AUR,0.07008244994110718
hope,33,GPT,DIR,0.07008244994110718
hope,33,GPT,FIX,0.2826855123674912
hope,33,GPT,DIR,0.2826855123674912
hope,33,GPT,RECT,0.5683156654888104
hope,33,GPT,DIR,0.5683156654888104
hope,33,GPT,DIR,0.6478209658421673
hope,33,GPT,DIR,0.6943462897526502
hope,33,GPT,DIR,0.7190812720848057
hope,33,GPT,DIR,0.7579505300353356
hope,33,GPT,DIR,0.8080094228504122
hope,33,GPT,DIR,0.8775029446407538
hope,33,GPT,DIR,0.9487632508833922
hope,33,GPT,ASAC,0.9487632508833922
hope,283,Gemini,SAC,0.0
hope,283,Gemini,NAC,0.024193548387096774
hope,283,Gemini,TEN,0.26440092165898615
hope,283,Gemini,DIR,0.16589861751152074
hope,283,Gemini,FIX,0.29723502304147464
hope,283,Gemini,TSH,0.29723502304147464
hope,283,Gemini,DIR,0.36059907834101385
hope,283,Gemini,DIR,0.3934331797235023
hope,283,Gemini,DIR,0.46255760368663595
hope,283,Gemini,DIR,0.5564516129032258
hope,283,Gemini,DIR,0.6019585253456221
hope,283,Gemini,LMT,0.6019585253456221
hope,283,Gemini,DIR,0.7736175115207373
hope,283,Gemini,DIR,0.826036866359447
hope,283,Gemini,DIR,0.8790322580645161
hope,283,Gemini,DIR,0.913594470046083
pair,19,Claude,VAC,0.0
pair,19,Claude,SAC,0.038329911019849415
pair,19,Claude,DIR,0.11978097193702943
pair,19,Claude,FIX,0.11978097193702943
pair,19,Claude,DIR,0.8281998631074606
pair,19,Claude,NAC,0.8761122518822724
pair,19,Claude,SAC,0.9233401779603012
pair,19,Claude,QOP,0.9548254620123203
carebench,23,Gemini,SEN,0.0
carebench,23,Gemini,AUR,0.0
carebench,23,Gemini,TEN,0.15589123867069488
carebench,23,Gemini,DIR,0.23323262839879155
carebench,23,Gemini,FIX,0.23323262839879155
carebench,23,Gemini,RECT,0.23323262839879155
carebench,23,Gemini,TSH,0.23323262839879155
carebench,23,Gemini,DIR,0.31722054380664655
carebench,23,Gemini,NAC,0.31722054380664655
carebench,23,Gemini,DIR,0.5129909365558912
carebench,23,Gemini,DIR,0.565558912386707
carebench,23,Gemini,DIR,0.6114803625377644
carebench,23,Gemini,DIR,0.6465256797583081
carebench,23,Gemini,VAC,0.713595166163142
carebench,23,Gemini,DIR,0.770392749244713
carebench,23,Gemini,NAC,0.770392749244713
carebench,23,Gemini,DIR,0.8060422960725075
carebench,23,Gemini,DIR,0.8731117824773413
carebench,23,Gemini,AUR,0.9534743202416919
carebench,254,Claude,SAC,0.0
carebench,254,Claude,SAC,0.025091799265605876
carebench,254,Claude,LMT,0.09424724602203183
carebench,254,Claude,NAC,0.09424724602203183
carebench,254,Claude,DIR,0.24173806609547124
carebench,254,Claude,DIR,0.2729498164014688
carebench,254,Claude,DIR,0.30966952264381886
carebench,254,Claude,DIR,0.33965728274173806
carebench,254,Claude,DIR,0.6370869033047736
carebench,254,Claude,DIR,0.6946144430844553
carebench,254,Claude,DIR,0.7662178702570379
carebench,254,Claude,DIR,0.8800489596083231
carebench,254,Claude,QOP,0.966952264381885
hope,139,Qwen,SAC,0.0
hope,139,Qwen,VAC,0.08717948717948718
hope,139,Qwen,NAC,0.08717948717948718
hope,139,Qwen,AUR,0.3264957264957265
hope,139,Qwen,VAC,0.5418803418803418
hope,139,Qwen,TEN,0.5418803418803418
hope,139,Qwen,QOP,0.7042735042735043
hope,139,Qwen,QCL,0.8
carebench,218,Llama,NAC,0.0
carebench,218,Llama,TEN,0.0353356890459364
carebench,218,Llama,NAC,0.09469964664310954
carebench,218,Llama,AUR,0.11590106007067137
carebench,218,Llama,AUR,0.1978798586572438
carebench,218,Llama,VAC,0.2530035335689046
carebench,218,Llama,RECT,0.2833922261484099
carebench,218,Llama,TEN,0.2833922261484099
carebench,218,Llama,DIR,0.34558303886925795
carebench,218,Llama,RECT,0.34558303886925795
carebench,218,Llama,TEN,0.34558303886925795
carebench,218,Llama,RECT,0.4303886925795053
carebench,218,Llama,TEN,0.4303886925795053
carebench,218,Llama,SAC,0.48551236749116605
carebench,218,Llama,DIR,0.508833922261484
carebench,218,Llama,TEN,0.508833922261484
carebench,218,Llama,QOP,0.5978798586572438
carebench,218,Llama,DIR,0.6459363957597173
carebench,218,Llama,TEN,0.6459363957597173
carebench,218,Llama,ASAC,0.7441696113074205
carebench,218,Llama,SAC,0.8537102473498234
carebench,218,Llama,TEN,0.901060070671378
carebench,37,GPT,SAC,0.0
carebench,37,GPT,DIR,0.08251121076233184
carebench,37,GPT,TEN,0.14439461883408072
carebench,37,GPT,DIR,0.17757847533632287
carebench,37,GPT,DIR,0.26188340807174887
carebench,37,GPT,RECT,0.2932735426008969
carebench,37,GPT,DIR,0.3434977578475336
carebench,37,GPT,DIR,0.49955156950672647
carebench,37,GPT,DIR,0.5309417040358745
carebench,37,GPT,RECT,0.536322869955157
carebench,37,GPT,DIR,0.567713004484305
carebench,37,GPT,RECT,0.5937219730941704
carebench,37,GPT,RECT,0.6278026905829597
carebench,37,GPT,RECT,0.6412556053811659
carebench,37,GPT,DIR,0.6690582959641256
carebench,37,GPT,SAC,0.7417040358744394
carebench,37,GPT,VAC,0.7874439461883408
carebench,37,GPT,DIR,0.8448430493273542
carebench,37,GPT,DIR,0.8816143497757848
hope,286,Claude,MEN,0.0
hope,286,Claude,DIR,0.0044411547002220575
hope,286,Claude,SAC,0.0229459659511473
hope,286,Claude,AUR,0.06809770540340489
hope,286,Claude,AUR,0.11769059955588453
hope,286,Claude,VAC,0.22723908216136196
hope,286,Claude,TEN,0.2524056254626203
hope,286,Claude,AUR,0.3219837157660992
hope,286,Claude,QOP,0.44559585492227977
hope,286,Claude,QCL,0.49074759437453735
hope,286,Claude,SAC,0.5284974093264249
hope,286,Claude,AUR,0.7298297557364914
hope,286,Claude,TSH,0.7668393782383419
hope,286,Claude,DIR,0.8882309400444115
hope,286,Claude,RECT,0.9326424870466321
hope,286,Claude,QCL,0.9777942264988897
counselchat,19,GPT,VAC,0.0
counselchat,19,GPT,NAC,0.027579162410623085
counselchat,19,GPT,NAC,0.13074565883554648
counselchat,19,GPT,SAC,0.1807967313585291
counselchat,19,GPT,SAC,0.21195097037793667
counselchat,19,GPT,NAC,0.24770173646578142
counselchat,19,GPT,NAC,0.31971399387129723
counselchat,19,GPT,TEN,0.36414708886619
counselchat,19,GPT,DIR,0.39070480081716036
counselchat,19,GPT,DIR,0.47497446373850866
counselchat,19,GPT,RECT,0.5541368743615934
counselchat,19,GPT,RECT,0.625638406537283
counselchat,19,GPT,RECT,0.6940755873340143
counselchat,19,GPT,RECT,0.789070480081716
counselchat,19,GPT,RECT,0.865679264555669
counselchat,19,GPT,RECT,0.9673135852911133
carebench,146,Human,SAC,0.0
carebench,146,Human,DIR,0.12373737373737374
carebench,146,Human,DIR,0.3939393939393939
carebench,146,Human,QOP,0.7045454545454546
carebench,217,GPT,TEN,0.0
carebench,217,GPT,TEN,0.03184323331292101
carebench,217,GPT,AUR,0.06736068585425597
carebench,217,GPT,AUR,0.09491733006736068
carebench,217,GPT,AUR,0.14084507042253522
carebench,217,GPT,LMT,0.19228413962033067
